Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Anatomy for Figure Drawing: Mastering the Human Figure,www.udemy.com/course/anatomy-for-figure-drawing-and-comics/,Neil Fontaine,94.99,12.59,"4.4(3,200 ratings)",Lifestyle,,Figure Drawing
The Art & Science of Figure Drawing: GESTURE,www.udemy.com/course/figuredrawing/,Brent Eviston,99.99,14.39,"4.6(1,247 ratings)",Lifestyle,,Figure Drawing
Complete Beginner's Guide to Anatomy and Figure Drawing,www.udemy.com/course/anatomy-and-figure-drawing-for-games-and-comics/,Rich Graysonn,149.99,11.99,"4.6(2,131 ratings)",Lifestyle,,Figure Drawing
The Art & Science of Figure Drawing: VOLUME & STRUCTURE,www.udemy.com/course/asfd-volume-structure/,Brent Eviston,99.99,13.79,4.7(179 ratings),Lifestyle,,Figure Drawing
The Complete Figure Drawing Course HD,www.udemy.com/course/the-complete-figure-drawing-course-hd/,Riven Phoenix,44.99,11.39,"4.6(1,841 ratings)",Lifestyle,,Figure Drawing
The Art & Science of Figure Drawing: SHADING,www.udemy.com/course/asfd-shading/,Brent Eviston,99.99,16.79,4.8(41 ratings),Lifestyle,,Figure Drawing
Drawing Comics - Anatomy and Figure Drawing,www.udemy.com/course/how-to-draw-comics-anatomy/,Ed Foychuk,29.99,11.39,4.7(246 ratings),Lifestyle,,Figure Drawing
How to Improve Your Figure Drawing - Step by Step,www.udemy.com/course/how-to-improve-your-figure-drawing-step-by-step/,Robert Marzullo,199.99,11.39,4.3(886 ratings),Lifestyle,,Figure Drawing
Painting Figures with the Power of Photoshop,www.udemy.com/course/painting-figures/,Hardy Fowler,59.99,11.39,4.8(282 ratings),Lifestyle,,Figure Drawing
How to Draw Pinups and Sexy Women,www.udemy.com/course/how-to-draw-pinups/,Neil Fontaine,74.99,11.39,4.7(320 ratings),Lifestyle,,Figure Drawing
Clip Studio Paint Pro/Ex (Manga Studio 5),www.udemy.com/course/digital-figure-drawing-using-3d-models-in-clip-studio-paint/,Brian Jackson,19.99,11.39,4.5(221 ratings),Lifestyle,,Figure Drawing
How to Sketch & Draw People and Figures - For Beginners,www.udemy.com/course/sketch-draw-people/,Liron Yanconsky,99.99,11.39,4.5(239 ratings),Lifestyle,,Figure Drawing
The Power of Gesture Drawing: how to gesture draw figures,www.udemy.com/course/the-power-of-gesture-drawing-how-to-gesture-draw-figures/,Neil Fontaine,54.99,11.39,4.2(227 ratings),Lifestyle,,Figure Drawing
Figure Drawing Foundations | Proportions,www.udemy.com/course/figure-drawing-foundations-proportions/,Clayton Barton,19.99,11.39,4.2(362 ratings),Lifestyle,,Figure Drawing
How to draw Awesome Poses: Figures in Action,www.udemy.com/course/how-to-draw-awesome-poses-figures-in-action-with-gestures/,Neil Fontaine,59.99,11.39,4.0(116 ratings),Lifestyle,,Figure Drawing
Discover the 7 Secrets to Figure Drawing: Draw Awesome ...,www.udemy.com/course/how-to-draw-the-human-figure-10-hours/,Neil Fontaine,39.99,11.39,4.5(158 ratings),Lifestyle,,Figure Drawing
Introduction to Figure Drawing - Create a Dynamic Character,www.udemy.com/course/figure-drawing-for-beginners/,Patricia Caldeira,139.99,11.39,4.1(55 ratings),Lifestyle,,Figure Drawing
You Can Sketch People!,www.udemy.com/course/you-can-sketch-people/,Ksenia Annis,39.99,11.39,4.5(19 ratings),Lifestyle,,Figure Drawing
Drawing the Human Figure,www.udemy.com/course/drawing-the-human-figure/,Lesile Scott,19.99,11.39,3.2(113 ratings),Lifestyle,,Figure Drawing
Drawing Human Actions to Master Figure Drawing and Painting ,www.udemy.com/course/drawing-human-actions-to-master-figure-drawing-and-painting/,Hobitute  Artists,24.99,11.39,4.6(49 ratings),Lifestyle,,Figure Drawing
Figure drawing the Next Level,www.udemy.com/course/figure-drawing-the-next-level/,Bo Peng,29.99,11.39,3.8(44 ratings),Lifestyle,,Figure Drawing
"URBAN sketchers, BASIC, EASY tips to  put people in scenes.",www.udemy.com/course/urban-sketchers-easy-tips-to-help-you-put-people-in-scenes/,Nicola A Blakemore,19.99,11.39,3.9(27 ratings),Lifestyle,,Figure Drawing
Figma for Flutter : Better design your app,www.udemy.com/course/figmaflutter/,Simon Chan,29.99,11.39,0.0(0 ratings),Lifestyle,,Figure Drawing
"Fashion Figure Sketches, Quick and Easy",www.udemy.com/course/fashion-figure-sketches-quick-and-easy/,Evgeniy Stasenko,19.99,18.99,5.0(2 ratings),Lifestyle,,Figure Drawing
Learn To Draw People | Figure Drawing Fundamentals,www.udemy.com/course/figure-drawing-fundamentals/,Adam Miconi,94.99,11.39,3.9(10 ratings),Lifestyle,,Figure Drawing
Complete Portrait and Figure Drawing (step-by-step),www.udemy.com/course/complete-portrait-and-figure-drawing-step-by-step/,Donelli DiMaria,19.99,11.39,3.4(36 ratings),Lifestyle,,Figure Drawing
Easy Steps to Figure Drawing - Anatomy of Male & Female Body,www.udemy.com/course/easy-steps-to-figure-drawing-anatomy-of-male-female-body/,Hobitute  Artists,19.99,11.39,3.8(29 ratings),Lifestyle,,Figure Drawing
Learn clear & easy ways to Draw & draw Basic Human figures,www.udemy.com/course/learn-clear-easy-ways-to-draw-draw-basic-human-figures/,Fatima Khan,199.99,11.39,2.5(4 ratings),Lifestyle,,Figure Drawing
Super Hero figure drawing anatomy course,www.udemy.com/course/superherodraw/,John Gholson,199.99,11.39,3.6(3 ratings),Lifestyle,,Figure Drawing
Total Figure Drawing,www.udemy.com/course/total-figure-drawing/,Ashley Bane Hurst,24.99,11.39,4.0(22 ratings),Lifestyle,,Figure Drawing
How to Draw Sexy Women & Human Figure Step-by-Step Guide,www.udemy.com/course/how-to-draw-sexy-women-human-figure-step-by-step-guide/,ADNAN UL KHIZAR,19.99,11.39,3.0(1 rating),Lifestyle,,Figure Drawing
Drawing More Dynamic Figures and Mimicking Action,www.udemy.com/course/drawing-dynamic-figures/,Michelle Tabares,34.99,11.39,4.5(1 rating),Lifestyle,,Figure Drawing
The Figurative Drawing Course: The Legs- Anatomy to Drawing,www.udemy.com/course/encisso-legs-anatomy/,Alejandro Encisso,19.99,11.99,4.5(6 ratings),Lifestyle,,Figure Drawing
O desenho da Figura Humana e Introdução à Anatomia artística,www.udemy.com/course/o-desenho-da-figura-humana-e-introducao-a-anatomia-artistica/,Carlos Ranna,74.99,11.99,4.6(752 ratings),Lifestyle,,Figure Drawing
Figuren zeichnen - die Anatomie des menschlichen Körpers,www.udemy.com/course/figuren-zeichnen-lernen/,Richard Mahlmann,149.99,11.99,4.1(45 ratings),Lifestyle,,Figure Drawing
2º NIVEL. APRENDE DIBUJO ARTÍSTICO FÁCILMENTE. FIGURA HUMANA,www.udemy.com/course/2o-nivel-aprende-dibujo-artistico-facilmente-figura-humana/,Antonio García Villarán,29.99,11.99,4.7(157 ratings),Lifestyle,,Figure Drawing
02. Перспектива в рисунке от А до Я,www.udemy.com/course/drawingperspective/,Darya Ostapenko-Pravednikova,49.99,11.99,4.4(33 ratings),Lifestyle,,Figure Drawing
Анатомия для художников за 210 минут (курс пополняется),www.udemy.com/course/anatomyforartist/,Darya Ostapenko-Pravednikova,24.99,11.99,5.0(18 ratings),Lifestyle,,Figure Drawing
03. Освещение. Тени в архитектуре.,www.udemy.com/course/drawinglight/,Darya Ostapenko-Pravednikova,44.99,11.99,4.5(10 ratings),Lifestyle,,Figure Drawing
Curso de dibujo: figura humana,www.udemy.com/course/curso-de-dibujo-figura-humana/,Devian Malkhavian,19.99,11.99,4.6(180 ratings),Lifestyle,,Figure Drawing
Dibujando manos paso a paso.,www.udemy.com/course/aprende-a-dibujar-manos-facil-rapido-y-efectivo/,Miguel Robledo Ruiz.,74.99,11.99,4.9(50 ratings),Lifestyle,,Figure Drawing
プロが直伝！似顔絵TVチャンピオンでもあるデザインのプロが教える、簡単・安心似顔絵イラストレーターマスター講座。,www.udemy.com/course/nigaoe-1/,斎藤 忍,54.99,11.99,4.2(5 ratings),Lifestyle,,Figure Drawing
Основы портрета. Афродита,www.udemy.com/course/afrodita/,Darya Ostapenko-Pravednikova,24.99,11.99,4.9(7 ratings),Lifestyle,,Figure Drawing
Кисть руки. Анатомия и перспектива,www.udemy.com/course/handsdraw01/,Darya Ostapenko-Pravednikova,39.99,11.99,0.0(0 ratings),Lifestyle,,Figure Drawing
"Dibujo Básico de la Figura Humana, Aprende a Dibujar Bien",www.udemy.com/course/dibujo-basico-de-la-figura-humana-aprende-a-dibujar-bien/,Maximiliano León Ugarte Villanueva,19.99,11.99,4.3(64 ratings),Lifestyle,,Figure Drawing
Apprendre quelques notions pour dessiner des femmes,www.udemy.com/course/apprendre-quelques-notions-pour-dessiner-des-femmes/,Damien Barban,19.99,11.99,3.6(7 ratings),Lifestyle,,Figure Drawing
"Рисуем портрет ""Незнакомки""",www.udemy.com/course/ahtcdxoa/,Darya Ostapenko-Pravednikova,24.99,11.99,5.0(2 ratings),Lifestyle,,Figure Drawing
Dibujo con lápiz fácil y profesional,www.udemy.com/course/curso-de-dibujo-con-lapiz/,Francesca Dalla Benetta,49.99,11.99,4.6(25 ratings),Lifestyle,,Figure Drawing
Desenhando a Figura Humana. Modelo Vivo Masculino.,www.udemy.com/course/desenhando-a-figura-humana-modelo-vivo-masculino/,Edward Monteiro,19.99,11.99,4.1(2 ratings),Lifestyle,,Figure Drawing
"DESEN DERSLERİ, Ünite :5 Figür Çizimi",www.udemy.com/course/desen-dersleri-figur-cizimi/,Muzeyyen Karaciftci,124.99,11.99,0.0(0 ratings),Lifestyle,,Figure Drawing
