Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Adobe Photoshop CC Essentials | Photoshop Masterclass,www.udemy.com/course/master-adobe-photoshop-cc-6-be-more-productive/,Chris Parker,199.99,11.99,"4.6(1,331 ratings)",Photography,,Photoshop Retouching
Photoshop Manipulation and Editing Masterclass,www.udemy.com/course/photoshop-manipulation-and-editing-masterclass/,Lindsay Marsh,159.99,11.99,4.5(140 ratings),Photography,,Photoshop Retouching
Photoshop Retouching Techniques for Every Problem,www.udemy.com/course/photoshop-retouching-techniques-for-every-problem/,Marcin Mikus,199.99,11.99,4.5(40 ratings),Photography,,Photoshop Retouching
Professional Retouching Course in Photoshop,www.udemy.com/course/professional-retouching-in-photoshop/,Marcin Mikus,199.99,11.99,4.3(791 ratings),Photography,,Photoshop Retouching
Adobe Photoshop CC Retouching and Effects Masterclass,www.udemy.com/course/photoshop-portrait-photography-techniques/,"Chad Neuman, Ph.D.",199.99,11.99,4.5(780 ratings),Photography,,Photoshop Retouching
High End Beauty Retouching in Photoshop 2.0,www.udemy.com/course/professional-beauty-retouching-in-photoshop/,Marcin Mikus,199.99,11.99,4.7(160 ratings),Photography,,Photoshop Retouching
Master Advanced High End Beauty Retouching in Photoshop,www.udemy.com/course/beauty-retouching/,Marcin Mikus,199.99,11.99,4.2(583 ratings),Photography,,Photoshop Retouching
Photoshop CC: Studio Image Retouching with Dodge & Burn,www.udemy.com/course/retouching-lingerie-swimwear-photoshop-masterclass/,Marcin Mikus,199.99,11.99,4.9(59 ratings),Photography,,Photoshop Retouching
Adobe Photoshop CC Portrait Retouching Masterclass,www.udemy.com/course/adobe-photoshop-cc-portrait-retouching-masterclass/,Sandy Dee,144.99,11.99,3.9(110 ratings),Photography,,Photoshop Retouching
Learn Black and White Photography Retouching in Photoshop,www.udemy.com/course/black-and-white-retouching-in-photoshop/,Marcin Mikus,199.99,11.99,4.6(131 ratings),Photography,,Photoshop Retouching
