Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Become an Algebra Master,www.udemy.com/course/integralcalc-algebra/,Krista King,199.99,11.99,"4.7(4,225 ratings)",Teaching & Academics,,Algebra
Learn Algebra The Easy Way!,www.udemy.com/course/algebracourse7245/,Julio Gonzalez,199.99,11.99,4.6(829 ratings),Teaching & Academics,,Algebra
Abstract Algebra: Group Theory with the Math Sorcerer,www.udemy.com/course/abstract-algebra-group-theory-with-the-math-sorcerer/,The Math Sorcerer,19.99,11.99,4.6(24 ratings),Teaching & Academics,,Algebra
Discrete Math Series : Set Theory & Algebra masterclass,www.udemy.com/course/discretemath/,Vignesh Sekar,149.99,11.99,4.7(53 ratings),Teaching & Academics,,Algebra
Foundation Mathematics (A-Level),www.udemy.com/course/foundation-mathematics-a-level/,JAGuar93228 Gill,124.99,11.99,4.9(4 ratings),Teaching & Academics,,Algebra
Algebra 1 Explained,www.udemy.com/course/algebra-1-explained/,"John Greene, M.A.",49.99,11.99,4.5(19 ratings),Teaching & Academics,,Algebra
Algebra I (Beginning Algebra),www.udemy.com/course/algebra-i-beginning-algebra/,Math Fortress,19.99,11.99,4.3(161 ratings),Teaching & Academics,,Algebra
College Algebra with the Math Sorcerer,www.udemy.com/course/college-algebra-with-the-math-sorcerer/,The Math Sorcerer,19.99,11.99,4.8(15 ratings),Teaching & Academics,,Algebra
The Ultimate Guide To Understanding Algebra,www.udemy.com/course/theultimateguidetounderstandingalgebra/,John Swokowski,99.99,11.99,4.7(125 ratings),Teaching & Academics,,Algebra
Algebra 2 Explained,www.udemy.com/course/algebra-2-explained/,"John Greene, M.A.",59.99,11.99,4.6(19 ratings),Teaching & Academics,,Algebra
Beginning Algebra: Building a Foundation,www.udemy.com/course/beginning-algebra/,Joe Huston,34.99,11.99,4.7(170 ratings),Teaching & Academics,,Algebra
Determinants and Matrices : The Foundation of Linear Algebra,www.udemy.com/course/determinants-fundamentalcourseinlinearalgebra/,Shilank Singh,149.99,11.99,4.4(14 ratings),Teaching & Academics,,Algebra
Algebra 1 - A Complete Course,www.udemy.com/course/algebra-1-a-complete-course-r/,Taha Berenjian,199.99,11.99,4.3(24 ratings),Teaching & Academics,,Algebra
Master Beginners Algebra - Introduction To Basic Algebra,www.udemy.com/course/introduction-to-basic-algebra-review-course/,Robel Haile,194.99,11.99,4.1(80 ratings),Teaching & Academics,,Algebra
Complete BOOLEAN ALGEBRA & LOGIC GATES Guide For Beginners,www.udemy.com/course/boolean-algebra-and-logic-gates/,Dishu Priya,124.99,11.99,3.3(52 ratings),Teaching & Academics,,Algebra
Perfect your Algebra Fundamentals,www.udemy.com/course/perfect-your-algebra-fundamentals-part-1/,Ruchi Chhabra,199.99,11.99,4.3(28 ratings),Teaching & Academics,,Algebra
Algebra 1 (Semester 1): A High School Curriculum,www.udemy.com/course/algebra-1-semester-1-a-high-school-curriculum/,Matthew Gromlich,19.99,11.39,4.3(18 ratings),Teaching & Academics,,Algebra
Exponential and Logarithmic Functions; Your Complete Guide,www.udemy.com/course/exponential-and-logarithmic-functions-your-complete-guide/,Brian McLogan,29.99,11.39,4.4(6 ratings),Teaching & Academics,,Algebra
Mathematics for High School Physics,www.udemy.com/course/mathematics-for-high-school-physics/,Edouard Reny,39.99,11.39,4.5(10 ratings),Teaching & Academics,,Algebra
Algebra - Division Without Dividing - Vedic Math Shortcuts,www.udemy.com/course/algebra-division-vedic-mathswithout-doing-actual-division/,Rajinder Goswami,99.99,11.39,5.0(16 ratings),Teaching & Academics,,Algebra
Abstract Algebra (A Crash Course in Group Theory),www.udemy.com/course/abstract-algebra-a-crash-course-in-group-theory/,"AD Chauhdry 20 Thousands+Students Worldwide, AD Maths Plus Academy",199.99,11.39,0.0(0 ratings),Teaching & Academics,,Algebra
Advanced Algebra: Strategies for Success,www.udemy.com/course/algebraone/,Joe Huston,34.99,11.39,4.6(31 ratings),Teaching & Academics,,Algebra
Algebra and Trigonometry: Functions,www.udemy.com/course/algebra-and-trigonometry-functions/,Great IT Courses,119.99,11.39,4.3(9 ratings),Teaching & Academics,,Algebra
Algebra 1 for High School Math,www.udemy.com/course/algebra01/,Gary Thomson,99.99,11.39,4.4(4 ratings),Teaching & Academics,,Algebra
College Algebra Explained,www.udemy.com/course/college-algebra-explained/,Shaun Reilly,24.99,11.39,3.8(15 ratings),Teaching & Academics,,Algebra
Algebra for Beginners,www.udemy.com/course/algebra-for-beginners/,Engage and Learn,19.99,11.39,4.6(16 ratings),Teaching & Academics,,Algebra
From Basic to Advanced: Learn Matrix Algebra,www.udemy.com/course/matrices-and-determinants/,AMS Maths,199.99,11.39,3.9(20 ratings),Teaching & Academics,,Algebra
Math Class 10th Full Course with Solved Question 416 Videos,www.udemy.com/course/math-practice-questions-and-concepts-class-10th-416-videos/,Abhishek Agarwaal,29.99,11.39,4.9(6 ratings),Teaching & Academics,,Algebra
Quadratic Equations; Your Complete Guide,www.udemy.com/course/master-solving-quadratics/,Brian McLogan,29.99,11.39,4.3(10 ratings),Teaching & Academics,,Algebra
Topics in Algebra: Polynomials and Factoring,www.udemy.com/course/topics-in-algebra-polynomials-and-factoring/,Joe Huston,19.99,11.39,4.7(14 ratings),Teaching & Academics,,Algebra
Algebra for Foundation GCSE (9-1) Mathematics,www.udemy.com/course/algebra-for-foundation-gcse9-1-mathematics/,Michael Siva,29.99,11.39,4.4(17 ratings),Teaching & Academics,,Algebra
"TEAS 6 Skills and Concepts, Number Skills Part 2: Algebra",www.udemy.com/course/teas-6-skills-and-concepts-number-skills-part-2-algebra/,Toni Redmiles,19.99,18.99,4.9(6 ratings),Teaching & Academics,,Algebra
Learn Algebra 1 Quickly,www.udemy.com/course/learn-algebra-quickly/,Tuong Le,19.99,11.39,5.0(2 ratings),Teaching & Academics,,Algebra
Word Problems Made Easy! Version 2,www.udemy.com/course/wpmadeeasy2/,David Britz,59.99,11.39,4.8(3 ratings),Teaching & Academics,,Algebra
Quickly Master Pre Algebra,www.udemy.com/course/quickly-master-your-pre-algebra-skills/,Kevin Ventura,99.99,11.39,4.2(16 ratings),Teaching & Academics,,Algebra
Algebra I: Straight To The Point,www.udemy.com/course/algebra-i-straight-to-the-point/,Gabriel Silva,104.99,11.39,4.5(21 ratings),Teaching & Academics,,Algebra
Matrix Algebra,www.udemy.com/course/matrix-algebra/,Miti Mohta,24.99,11.39,4.1(14 ratings),Teaching & Academics,,Algebra
Basic Algebra,www.udemy.com/course/basic-algebra/,Verna Phillips,19.99,11.39,4.0(1 rating),Teaching & Academics,,Algebra
Topics in Algebra: Strategies for Solving Equations,www.udemy.com/course/topics-in-algebra-strategies-for-solving-equations/,Joe Huston,19.99,11.39,4.6(10 ratings),Teaching & Academics,,Algebra
Algebra Trigonometry Prerequisites,www.udemy.com/course/algebra-trigonometry-module1/,Great IT Courses,29.99,11.39,4.0(17 ratings),Teaching & Academics,,Algebra
Fundamentals of Algebra|Math Basics,www.udemy.com/course/fundamentals-of-algebra/,LetsTute Make it Easy,19.99,11.39,4.4(4 ratings),Teaching & Academics,,Algebra
GED Math Review with Jillian Smart,www.udemy.com/course/ged-math-review-with-jillian-smart/,Jillian Smart,24.99,11.39,0.0(0 ratings),Teaching & Academics,,Algebra
Algebra Fundamentals,www.udemy.com/course/algebra-fundamentals/,Giulio Pezzulli,104.99,11.39,4.8(43 ratings),Teaching & Academics,,Algebra
