Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Adobe InDesign CC - Essentials Training Course,www.udemy.com/course/indesign-tutorial-basics-course/,Daniel Walter Scott,199.99,11.99,"4.7(5,415 ratings)",Design,,InDesign
Adobe InDesign CC - Advanced Training Course,www.udemy.com/course/adobe-indesign-cc-advanced-training/,Daniel Walter Scott,199.99,11.99,"4.7(1,010 ratings)",Design,,InDesign
InDesign CC 2020 MasterClass,www.udemy.com/course/indesign-cc-masterclass/,Martin Perhiniak,199.99,11.99,"4.7(1,208 ratings)",Design,,InDesign
Adobe InDesign CC Complete Masterclass: Learn Adobe InDesign,www.udemy.com/course/complete-adobe-indesign-course/,"Chad Neuman, Ph.D.",199.99,11.99,4.5(675 ratings),Design,,InDesign
Adobe InDesign CC: Your Complete Guide to InDesign,www.udemy.com/course/adobe-indesign-course/,Phil Ebiner,199.99,11.99,4.6(881 ratings),Design,,InDesign
Learn Adobe InDesign: Design a Magazine and More in InDesign,www.udemy.com/course/indesign-course/,"Chad Neuman, Ph.D.",49.99,11.99,"4.7(1,092 ratings)",Design,,InDesign
Adobe InDesign CC Tutorial - Beginners to Advanced Tutorial,www.udemy.com/course/adobe-indesign-cc-tutorial/,Infinite Skills,49.99,11.99,4.5(517 ratings),Design,,InDesign
Learn InDesign by Creating a Flip Book and a Magazine!,www.udemy.com/course/learn-indesign-by-creating-a-beautiful-flip-book/,Lindsay Marsh,59.99,11.99,4.8(52 ratings),Design,,InDesign
Adobe InDesign CS6 Tutorial - Beginners to Advanced Training,www.udemy.com/course/adobe-indesign-cs6-beginners-to-advance-masterclass/,Infinite Skills,49.99,11.99,4.5(306 ratings),Design,,InDesign
"InDesign CC: Book Production, Putting the book together",www.udemy.com/course/indesign-cc-book-production-putting-the-book-together/,David Bergsland,94.99,11.99,4.1(19 ratings),Design,,InDesign
Adobe InDesign CC Advanced,www.udemy.com/course/adobe-indesign-cc-advanced/,Intellezy Trainers,39.99,11.99,4.8(52 ratings),Design,,InDesign
"InDesign CC: Book Production, Laying a solid foundation",www.udemy.com/course/indesign-cc-book-production-starting-with-basic-typography/,David Bergsland,49.99,11.99,4.2(40 ratings),Design,,InDesign
Adobe InDesign CC Introduction,www.udemy.com/course/adobe-indesign-cc-introduction/,Intellezy Trainers,39.99,11.99,4.8(64 ratings),Design,,InDesign
Learn Adobe InDesign: Design an Interactive Resume/Portfolio,www.udemy.com/course/interactiveresumeportfoliowithindesign/,Randy De Witt,99.99,11.99,4.6(27 ratings),Design,,InDesign
Essential Skills for Designers - Working with Type,www.udemy.com/course/working-with-type/,Martin Perhiniak,44.99,11.99,4.3(23 ratings),Design,,InDesign
Finalize Production Files | Photoshop Illustrator InDesign,www.udemy.com/course/finalize-production-files/,Dayj Z,194.99,11.99,4.0(15 ratings),Design,,InDesign
Interactive Adobe InDesign CC,www.udemy.com/course/interactive-adobe-indesign-cc/,Mark Gatter,199.99,11.39,4.6(6 ratings),Design,,InDesign
InDesign CC تصميم المجلات و الكتب و الصحف باستخدام,www.udemy.com/course/indesign-cc-2018/,Mohamed Abdel Rhman Biela,99.99,11.39,4.6(39 ratings),Design,,InDesign
Become an InDesign Pro in 10 Skills,www.udemy.com/course/become-an-indesign-pro-in-10-skills/,Grace Fussell,104.99,11.39,4.6(430 ratings),Design,,InDesign
How to Become an Independent Publisher,www.udemy.com/course/how-to-become-a-publisher-self-publishing-online-certificate-course/,Zorina Frey,44.99,11.39,4.9(8 ratings),Design,,InDesign
Adobe InDesign for Absolute Beginners,www.udemy.com/course/adobe-indesign-for-absolute-beginners/,Robin Nichols,19.99,11.39,4.7(3 ratings),Design,,InDesign
Interactive PDFs with Adobe InDesign: No-Code Digital,www.udemy.com/course/interactivepdf/,Joseph Caserto,19.99,11.39,3.8(16 ratings),Design,,InDesign
Essential Skills for Designers - Images in InDesign,www.udemy.com/course/images-in-indesign/,Martin Perhiniak,44.99,11.39,4.3(9 ratings),Design,,InDesign
Adobe InDesign CC - A complete introduction,www.udemy.com/course/adobe-indesign-cc-a-complete-introduction/,Mark Gatter,194.99,11.39,4.6(26 ratings),Design,,InDesign
InDesign Basics for Beginners: Learn InDesign Quickly,www.udemy.com/course/indesign-basics-how-to-use-indesign-like-a-pro/,Dave Lappin,19.99,11.39,4.2(23 ratings),Design,,InDesign
inDesign Building Blocks,www.udemy.com/course/indesign-building-blocks/,Framework Television Inc.,199.99,11.39,4.7(19 ratings),Design,,InDesign
Desktop Publishing with Adobe InDesign,www.udemy.com/course/desktop-publishing-with-adobe-indesign/,Greg Pretty,19.99,11.39,5.0(1 rating),Design,,InDesign
How to create interactive PDF with Adobe Indesign CC 2018.,www.udemy.com/course/how-to-create-interactive-pdf-with-adobe-indesign-cc-2018/,Prashant Gupta,99.99,11.39,4.5(3 ratings),Design,,InDesign
