Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Become a Product Manager | Learn the Skills & Get the Job,www.udemy.com/course/become-a-product-manager-learn-the-skills-get-a-job/,Cole Mercer,194.99,13.79,"4.5(18,898 ratings)",Business,,Product Management
"Advanced Product Management: Vision, Strategy & Metrics",www.udemy.com/course/advanced-product-management-vision-strategy-metrics/,Cole Mercer,199.99,11.99,"4.4(1,077 ratings)",Business,,Product Management
Advanced Product Management #2: Leadership & Communication,www.udemy.com/course/advanced-product-management-2-leadership-communication/,Cole Mercer,149.99,11.39,4.5(175 ratings),Business,,Product Management
The Complete Product Management Course,www.udemy.com/course/the-complete-product-management-course/,Charles Du,199.99,11.39,"4.3(2,778 ratings)",Business,,Product Management
Product Management 101,www.udemy.com/course/productmanagement101/,Todd Birzer,19.99,11.39,"4.5(2,806 ratings)",Business,,Product Management
Master the Product Manager Interview - The Complete Guide,www.udemy.com/course/productmanagementinterview/,Charles Du,199.99,11.39,"4.4(1,449 ratings)",Business,,Product Management
Product Management :Agile Requirements using Product Backlog,www.udemy.com/course/agile-product-management-scrum/,Paul Ashun,194.99,15.59,3.7(413 ratings),Business,,Product Management
Product Management A-Z: Excel as a PM & Build great Products,www.udemy.com/course/productmonk-a-z-become-product-manager-build-and-scale-your-product/,Vaibhav Gupta,84.99,21.25,4.4(187 ratings),Business,,Product Management
Build Persuasive Products,www.udemy.com/course/designing-engaging-user-experiences/,Anders Toxboe,49.99,11.39,4.5(317 ratings),Business,,Product Management
Digital Product Management,www.udemy.com/course/digital-product-management/,Scott Germaise,174.99,11.39,3.6(172 ratings),Business,,Product Management
Product Management: Building Great Products,www.udemy.com/course/product-management-building-great-products/,Jon Kolko,0,44.99,4.0(22 ratings),Business,,Product Management
Amazon Product Manager Interview,www.udemy.com/course/amazon-product-manager-interview/,Coursetake Interview Preparation,24.99,13.19,3.1(176 ratings),Business,,Product Management
Product Management Fundamentals: Awesome Product Roadmaps,www.udemy.com/course/product-management-fundamentals-awesome-product-roadmaps/,Luke Angel,59.99,11.39,"3.8(1,244 ratings)",Business,,Product Management
Product Design Management for Agile Practitioners,www.udemy.com/course/product-design-management-for-agile-practitioners/,Tish Chungoora,144.99,11.39,4.3(254 ratings),Business,,Product Management
Methods of Design Synthesis: Research to Product Innovation,www.udemy.com/course/methods-of-design-synthesis-from-research-to-innovation/,Jon Kolko,0,64.99,4.1(81 ratings),Business,,Product Management
A New Method For Product Development & Design: SIMPSIS-Model,www.udemy.com/course/7-dynamics-of-motivation-framework/,Maxim & Olivier Leirman,199.99,11.39,4.6(38 ratings),Business,,Product Management
Product and Service Management,www.udemy.com/course/4-strategies-for-product-and-service-management/,Sorin Dumitrascu,174.99,11.39,4.3(213 ratings),Business,,Product Management
Product Management Fundamentals,www.udemy.com/course/product-management-fundamental/,Institute of Product Leadership,19.99,11.39,4.1(307 ratings),Business,,Product Management
Product Management & Marketing: Personas,www.udemy.com/course/personas/,Mike Gospe,0,19.99,3.8(193 ratings),Business,,Product Management
Product Management : Be a Product Manager and Get the Job,www.udemy.com/course/a-complete-course-to-become-a-product-manager-and-get-a-job/,Faisal Memon,199.99,11.39,4.4(31 ratings),Business,,Product Management
Product Management: Career Preparation for Success,www.udemy.com/course/product-management-career/,Felix Thea,199.99,11.39,3.8(217 ratings),Business,,Product Management
Mobile Product Management for beginners,www.udemy.com/course/mobile-product-management-for-beginners/,Alexander Thomsen,29.99,11.39,4.7(4 ratings),Business,,Product Management
Software Product Leadership - Product Management 101,www.udemy.com/course/producttechacademy-software-product-leadership-pm-101/,Dean Slawson,19.99,11.39,3.9(65 ratings),Business,,Product Management
Product Management & Marketing: Positioning,www.udemy.com/course/mastering-product-positioning/,Mike Gospe,94.99,11.39,4.1(47 ratings),Business,,Product Management
Skillsets to Shift Your Career to Product Management,www.udemy.com/course/productmanagement/,Raj Karamchedu,44.99,11.39,4.4(80 ratings),Business,,Product Management
Product Management: Product Market Strategy,www.udemy.com/course/agile-market-strategy-for-business-to-business-products/,David Fradin,0,194.99,3.6(93 ratings),Business,,Product Management
Product Management Fundamentals,www.udemy.com/course/product-management-overview/,John Croft,29.99,11.39,4.4(8 ratings),Business,,Product Management
"Online Review Management: Amazon, Yelp, Apps, Fiverr & More",www.udemy.com/course/online-review-management-amazon-yelp-udemy-unofficial/,Alex Genadinik,49.99,11.39,5.0(13 ratings),Business,,Product Management
The A-to-Z Product Creation Hack: Blueprint to Guru Launches,www.udemy.com/course/the-a-to-z-product-creation-hack-the-blueprint-to-guru-launches/,Zach Miller,29.99,11.39,4.5(37 ratings),Business,,Product Management
Real Product Management for Startups and Maximum Impact,www.udemy.com/course/product-strategy-growth/,Vasily Starostenko,19.99,11.39,4.2(165 ratings),Business,,Product Management
You're Hired: How to Get a Job in Product Management,www.udemy.com/course/how-to-get-a-job-in-product-management/,Jason Shah,199.99,11.39,3.4(125 ratings),Business,,Product Management
Proven Product Market Research Updated for 2020!,www.udemy.com/course/test-and-validate-your-home-business-idea-with-no-expense/,Oliver Curiel,44.99,11.39,3.9(10 ratings),Business,,Product Management
New Product Development for Inventors and Entrepreneurs,www.udemy.com/course/new-product-development/,Margot Sandy,99.99,11.39,3.9(32 ratings),Business,,Product Management
"Learn to use jira to manage agile, scrum software project",www.udemy.com/course/learn-to-use-jira-to-manage-agile-scrum-software-project/,OLUROTIMI ADENIJI,99.99,11.39,2.9(9 ratings),Business,,Product Management
The Product of YOU (How I grew my salary 200%+ in 3 years),www.udemy.com/course/mastering-the-product-of-you/,Gary Schroeder,99.99,25.00,3.9(23 ratings),Business,,Product Management
The Easy Information Product Creation System,www.udemy.com/course/the-easy-information-product-creation-system/,Linda Tremer,24.99,11.39,4.8(15 ratings),Business,,Product Management
1 Day Product Prototype | Idea to Product in 24 hours | 2019,www.udemy.com/course/learn-to-convert-idea-to-sellable-product-in-9-steps/,Pragmatic Learning Solutions,79.99,11.39,3.0(17 ratings),Business,,Product Management
The Complete Guide to Product Hunt Success,www.udemy.com/course/product-hunt-guide/,Steve Young,49.99,11.39,4.6(23 ratings),Business,,Product Management
Product Strategy - Strategic Competitive Analysis,www.udemy.com/course/know-your-competition/,Joe Cotellese,19.99,11.39,4.2(14 ratings),Business,,Product Management
A Recipe for Achieving Product/Market Fit,www.udemy.com/course/product-market-fit/,Michael de la Maza,199.99,11.39,5.0(2 ratings),Business,,Product Management
Wearable Technology Marketing & Product Strategy Integration,www.udemy.com/course/wearable-technology/,Chimeren Peerbhai,19.99,11.39,3.9(12 ratings),Business,,Product Management
Product Management,www.udemy.com/course/product-management-a/,Career 24*7,19.99,11.39,4.5(2 ratings),Business,,Product Management
How to Create An Information Product,www.udemy.com/course/the-real-secret/,Megan Marchese,199.99,11.39,4.7(5 ratings),Business,,Product Management
For 2019 - Product Creation Profits With A Twist,www.udemy.com/course/creat-a-product-in-24-hours-or-less/,Peter Twist,29.99,11.39,4.6(2 ratings),Business,,Product Management
