Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Cognitive Behavioural Therapy (CBT) Practitioner Certificate,www.udemy.com/course/cognitive-behavioural-therapy-online-course-cbt-practitioner-course/,Kain Ramsay,199.99,11.99,"4.5(13,001 ratings)",Health & Fitness,,CBT
"CBT for Depression, Anxiety, Phobias and Panic Attacks",www.udemy.com/course/cbt-for-depression-anxiety-phobias-and-panic-attacks/,Libby Seery - Founder of Renaissance Life Therapies,199.99,11.99,"4.1(2,283 ratings)",Health & Fitness,,CBT
CBT Cognitive Behavior Life Coach Certification: Accredited,www.udemy.com/course/cbt-cognitive-behavioral-life-coach-certification/,Joeel & Natalie Rivera,199.99,11.99,4.6(804 ratings),Health & Fitness,,CBT
CBT Cognitive Behavior Therapy Life Coaching Certification,www.udemy.com/course/cbt-cognitive-behavioral-coach-practitioner-certification/,Patrick Howell,199.99,11.99,4.5(823 ratings),Health & Fitness,,CBT
CBT for Psychosis,www.udemy.com/course/cbt-for-psychosis/,Ron Unger,159.99,40.00,4.3(400 ratings),Health & Fitness,,CBT
CBT Coach Practitioner Certification (ACCREDITED),www.udemy.com/course/cbt-coach-practitioner-certification-beginner-to-expert/,Graham Nicholls,199.99,11.99,4.5(124 ratings),Health & Fitness,,CBT
Professional Cognitive Behavioural Therapy (CBT) Diploma,www.udemy.com/course/cognitive-behavioural-therapy-cbt-live-a-life-of-freedom/,Dr Karen E Wells,94.99,11.99,4.4(301 ratings),Health & Fitness,,CBT
Introduction to CBT: Cognitive Behavioral Therapy,www.udemy.com/course/train-to-be-your-own-counsellor-cbt-therapist/,Libby Seery - Founder of Renaissance Life Therapies,199.99,11.99,"4.2(2,542 ratings)",Health & Fitness,,CBT
CBT: Cognitive Behavioral Therapy For Therapists & Coaches,www.udemy.com/course/introduction-to-cbt-cognitive-behavioural-therapy/,Dan Jones,99.99,11.99,4.4(537 ratings),Health & Fitness,,CBT
The Fundamentals of Cognitive Behavioural Therapy (CBT),www.udemy.com/course/cognitive-behavioural-therapy-cbt-online-course-an-introduction-to/,Kain Ramsay,124.99,11.99,4.3(362 ratings),Health & Fitness,,CBT
CBT Cognitive Behavioral Anxiety Life Coach Specialty,www.udemy.com/course/cbt-cognitive-behavioral-anxiety-life-coach-specialty-certification/,Patrick Howell,199.99,11.99,4.6(207 ratings),Health & Fitness,,CBT
CBT Cognitive Behavioral Therapy (Human Mind Owner’s Manual),www.udemy.com/course/cbt-cognitive-behavioral-therapy-human-mind-owners-manual/,Joeel & Natalie Rivera,149.99,11.99,4.3(159 ratings),Health & Fitness,,CBT
"Working with Trauma, Dissociation, and Psychosis",www.udemy.com/course/working-with-trauma-dissociation-and-psychosis/,Ron Unger,159.99,40.00,4.7(248 ratings),Health & Fitness,,CBT
Cognitive Behavioural Therapy (CBT) Associate Life Coach,www.udemy.com/course/cbt-life-coach-certification/,Libby Seery - Founder of Renaissance Life Therapies,169.99,11.99,4.3(856 ratings),Health & Fitness,,CBT
CBT Cognitive Behavioral Integrative Wellness Life Coach,www.udemy.com/course/integrative-wellness-model-the-modern-approach-to-wellbeing/,Patrick Howell,74.99,11.99,4.5(502 ratings),Health & Fitness,,CBT
Cognitive Behavioural Therapy for Eating Disorders,www.udemy.com/course/eating-disorders/,Elmira Strange,174.99,11.99,4.3(130 ratings),Health & Fitness,,CBT
