Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Music Composition 1,www.udemy.com/course/music-composition-1/,Jonathan Peters,99.99,13.79,"4.4(1,049 ratings)",Music,,Music Composition
Music Composition Bundle: Composition & Film Scoring 1 & 2,www.udemy.com/course/music-composition-bundle-composition-film-scoring/,Jason Allen,134.99,11.99,4.4(836 ratings),Music,,Music Composition
Music Composition 2,www.udemy.com/course/music-composition-2/,Jonathan Peters,99.99,11.39,4.7(308 ratings),Music,,Music Composition
Music Composition with the Piano: Ultimate Keyboard Theory,www.udemy.com/course/piano-keyboard-music-composition/,Jack Vaughan,49.99,11.39,4.7(362 ratings),Music,,Music Composition
Orchestration 1: Compose Orchestral Music for Strings,www.udemy.com/course/orchestrationcourse/,Karleen Heong,199.99,11.39,4.7(614 ratings),Music,,Music Composition
Orchestration,www.udemy.com/course/orchestration/,Jonathan Peters,149.99,11.39,4.6(302 ratings),Music,,Music Composition
Orchestration 2: Compose Orchestral Music for Woodwinds,www.udemy.com/course/orchestrationcourse2/,Karleen Heong,199.99,11.39,5.0(18 ratings),Music,,Music Composition
How to Compose Ambient Music,www.udemy.com/course/ambient-music-composition/,Mikael Baggström,74.99,11.39,4.4(47 ratings),Music,,Music Composition
"Film, TV, & Video Game Music Composition + Production BASICS",www.udemy.com/course/film-tv-video-game-music-composition-production/,Steven Melin,199.99,11.39,4.4(524 ratings),Music,,Music Composition
How to Compose Epic Music,www.udemy.com/course/how-to-compose-epic-music/,Mikael Baggström,74.99,11.39,4.6(16 ratings),Music,,Music Composition
Soundtrack Composer Masterclass: Score Films and Video Games,www.udemy.com/course/soundtrack-composer-masterclass/,Chester Sky,199.99,11.39,4.5(172 ratings),Music,,Music Composition
Music Composition : Write Powerful Melodies,www.udemy.com/course/melodic-music-composition/,Jonathan Armandary,99.99,11.39,4.4(18 ratings),Music,,Music Composition
Composing Tools with Presonus Studio One ✅,www.udemy.com/course/composing-tools-with-presonus-studio-one/,Gary Hiebner,109.99,11.39,4.7(84 ratings),Music,,Music Composition
Music Production in Logic Pro X : Film Music Composition,www.udemy.com/course/filmmusic/,Tomas George,119.99,11.39,3.8(133 ratings),Music,,Music Composition
Music Composition - Learn Chords & Harmony,www.udemy.com/course/music-composition-master-chords-in-your-music/,Mikael Baggström,199.99,11.39,4.8(48 ratings),Music,,Music Composition
Write Your Symphony Now! | The Elements of Music Composition,www.udemy.com/course/music-composition-and-songwriting-elements-of-composition/,Rajiv Narang,199.99,11.39,4.1(40 ratings),Music,,Music Composition
How to Compose Dark Music,www.udemy.com/course/how-to-compose-dark-music/,Mikael Baggström,74.99,11.39,4.4(4 ratings),Music,,Music Composition
Orchestration Techniques : Writing for Strings,www.udemy.com/course/writing-for-strings/,Jonathan Armandary,199.99,11.39,4.7(27 ratings),Music,,Music Composition
Film Scoring - Part 1 - Techniques For The Modern Composer,www.udemy.com/course/film-scoring/,Jason Allen,34.99,11.39,4.5(241 ratings),Music,,Music Composition
Music Composition - Rhythm Fundamentals,www.udemy.com/course/music-composition-rhythm-percussion/,Mikael Baggström,74.99,11.39,4.8(52 ratings),Music,,Music Composition
