Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Statistics for Data Science and Business Analysis,www.udemy.com/course/statistics-for-data-science-and-business-analysis/,365 Careers,149.99,11.99,"4.5(9,336 ratings)",Teaching & Academics,,Statistics
Become a Probability & Statistics Master,www.udemy.com/course/statistics-probability/,Krista King,199.99,11.99,"4.6(2,826 ratings)",Teaching & Academics,,Statistics
Statistics for Business Analytics and Data Science A-Z™,www.udemy.com/course/data-statistics/,Kirill Eremenko,199.99,11.99,"4.5(4,986 ratings)",Teaching & Academics,,Statistics
Probability and Statistics for Business and Data Science,www.udemy.com/course/probability-and-statistics-for-business-and-data-science/,Jose Portilla,194.99,11.99,"4.5(2,071 ratings)",Teaching & Academics,,Statistics
Python for Statistical Analysis,www.udemy.com/course/python-for-statistical-analysis/,Samuel Hinton,199.99,11.99,4.7(207 ratings),Teaching & Academics,,Statistics
Statistics & Applied Data Science - Business Data Analysis,www.udemy.com/course/ureadup_sds/,Mahmoud Ali,189.99,11.99,4.5(218 ratings),Teaching & Academics,,Statistics
Statistics for Data Analysis Using Excel 2016,www.udemy.com/course/statistics-using-excel/,Sandeep Kumar ­,134.99,11.99,4.5(899 ratings),Teaching & Academics,,Statistics
Workshop in Probability and Statistics,www.udemy.com/course/statshelp/,George Ingersoll,39.99,11.99,"4.5(2,976 ratings)",Teaching & Academics,,Statistics
Statistics & Probability (Complete) For College/AP Students,www.udemy.com/course/statisticsandprobability/,Kody Amour,19.99,11.99,4.4(21 ratings),Teaching & Academics,,Statistics
"Complete & Practical SAS, Statistics & Data Analysis Course",www.udemy.com/course/complete-practical-sas-statistics-data-analysis-course/,Shenggang Li,89.99,11.99,"4.3(1,379 ratings)",Teaching & Academics,,Statistics
Beginner Statistics for Data Analytics - Learn the Easy Way!,www.udemy.com/course/beginner-stats/,Nate @ Wisdify,44.99,11.99,4.7(51 ratings),Teaching & Academics,,Statistics
Introduction to Statistics,www.udemy.com/course/introduction-to-statistics/,Quantitative  Specialists,49.99,11.99,4.5(305 ratings),Teaching & Academics,,Statistics
Statistics with R - Beginner Level,www.udemy.com/course/statistics-with-r-beginner-level/,Bogdan Anastasiei,29.99,11.99,4.0(896 ratings),Teaching & Academics,,Statistics
Statistics in R - The R Language for Statistical Analysis,www.udemy.com/course/statisticsinr/,R-Tutorials Training,54.99,11.99,4.2(211 ratings),Teaching & Academics,,Statistics
Research Methods and Statistics: An Introduction,www.udemy.com/course/research-methods-and-statistics-advanced/,Monk Prayogshala,99.99,11.99,4.1(354 ratings),Teaching & Academics,,Statistics
Introduction to Probability and Statistics,www.udemy.com/course/introduction-to-probability-and-statistics/,Dane McGuckian,199.99,11.99,4.3(248 ratings),Teaching & Academics,,Statistics
Statistics / Data Analysis in SPSS: Inferential Statistics,www.udemy.com/course/inferential-statistics-spss/,Quantitative  Specialists,94.99,11.39,4.3(267 ratings),Teaching & Academics,,Statistics
ACE the AP Statistics Exam and MASTER Elementary Statistics!,www.udemy.com/course/ap-statistics-and-elementary-statistics-video-series/,Jerry Linch,24.99,11.39,4.5(172 ratings),Teaching & Academics,,Statistics
Statistics with R - Advanced Level,www.udemy.com/course/statistics-with-r-advanced-level/,Bogdan Anastasiei,49.99,11.39,3.8(87 ratings),Teaching & Academics,,Statistics
Actuarial Statistics (Exam P/CT3),www.udemy.com/course/actuarial-statistics-exam-pct3/,Michael Jordan,0,29.99,4.6(49 ratings),Teaching & Academics,,Statistics
Foundation of Statistics with Minitab,www.udemy.com/course/foundation-of-statistics-with-minitab/,László Csanaki Bognár,89.99,11.39,4.6(159 ratings),Teaching & Academics,,Statistics
The Simplest & Easiest Course on Hypothesis Testing,www.udemy.com/course/simplestats/,David Tan,19.99,11.39,4.6(227 ratings),Teaching & Academics,,Statistics
Practical Statistics for The User Experience I,www.udemy.com/course/practical-statistics-for-the-user-experience-i/,Jeff Sauro,174.99,14.99,4.0(210 ratings),Teaching & Academics,,Statistics
Statistics Made Easy by Example for Analytics/ data science,www.udemy.com/course/statistics-by-example/,Gopal Prasad Malakar,19.99,11.39,3.5(306 ratings),Teaching & Academics,,Statistics
Probability and Statistics;Psychology and Business statistic,www.udemy.com/course/statistics-for-psychology/,Ermin Dedic,19.99,11.39,4.4(87 ratings),Teaching & Academics,,Statistics
Random Variables and Probability Distributions|STATISTICS|,www.udemy.com/course/random-variables-and-probability-distributionsstatistics/,Shilank Singh,149.99,11.39,3.5(18 ratings),Teaching & Academics,,Statistics
"Probability & Statistics Mistakes, in Decision Making!",www.udemy.com/course/probability-statistics-mistakes-misconceptions-lessons/,Sivakami S,79.99,11.39,4.7(53 ratings),Teaching & Academics,,Statistics
Testing Statistical Hypotheses in Data science with Python 3,www.udemy.com/course/testing-statistical-hypotheses-in-data-science-with-python-3/,Luc Zio,149.99,11.39,4.4(9 ratings),Teaching & Academics,,Statistics
Inferential Statistics: Sampling & Hypothesis Testing,www.udemy.com/course/master-hypothesis-testing-statistics-help/,Shubham Kalra,99.99,11.39,4.6(51 ratings),Teaching & Academics,,Statistics
Complete Statistics for Data Science & Business Analytics,www.udemy.com/course/statistics-for-business-analytics-data-science/,Kashif Altaf,199.99,11.39,4.4(28 ratings),Teaching & Academics,,Statistics
Statistics : Random Variables and Probability Distributions,www.udemy.com/course/random-variables-probability-distributions/,Shubham Kalra,99.99,11.39,4.1(41 ratings),Teaching & Academics,,Statistics
"AI, Basic Statistics, Basic Python, Basic R, ML (Overview)",www.udemy.com/course/ai-basic-statistics-basic-python-basic-r-ml-overview/,Shiv Onkar Deepak Kumar,154.99,11.39,3.6(14 ratings),Teaching & Academics,,Statistics
