Course,URL,instructor,Price (full),Price (discount),Rank
The Servant King,www.udemy.com/course/the-servant-king/,N.T. Wright,0,69.99,4.8(147 ratings)
Book of Daniel,www.udemy.com/course/book-of-daniel/,N.T. Wright,0,64.99,4.7(254 ratings)
The Storied World of the Bible,www.udemy.com/course/the-storied-world-of-the-bible/,N.T. Wright,0,79.99,4.6(308 ratings)
15 Essential Biblical Texts,www.udemy.com/course/15-essential-biblical-texts/,N.T. Wright,0,44.99,4.6(436 ratings)
Themes in the Gospel of John,www.udemy.com/course/themes-in-the-gospel-of-john/,N.T. Wright,0,109.99,4.6(224 ratings)
Paul: A Biography,www.udemy.com/course/paul-a-biography/,N.T. Wright,0,79.99,4.8(525 ratings)
Master Logos Bible Software to Supercharge Your Bible Study,www.udemy.com/course/mastering-logos-bible-software/,Danny Zacharias,44.99,11.99,4.3(257 ratings)
Paul and His Letter to the Colossians,www.udemy.com/course/paul-and-his-letter-to-the-colossians/,N.T. Wright,0,79.99,4.6(195 ratings)
Learn New Testament Greek to Engage God's Word More Deeply,www.udemy.com/course/learn-new-testament-greek/,Danny Zacharias,44.99,11.99,4.4(90 ratings)
"Worldviews, the Bible, and the Believer",www.udemy.com/course/worldviews-the-bible-and-the-believer/,N.T. Wright,0,69.99,4.7(362 ratings)
Systematic Theology: Knowing the Doctrines of the Bible,www.udemy.com/course/knowing-the-doctrines-of-the-bible-systematic-theology/,Dr. Stuart Pattico,39.99,11.99,4.7(82 ratings)
The Anointing & Gifts of the Holy Spirit - Minister in Power,www.udemy.com/course/the-anointing-ministry-training-institute/,Tom Scarrella,149.99,11.99,4.6(117 ratings)
Bible Study: Accepting Your Identity In Christ- Bible Course,www.udemy.com/course/identity-in-christ/,Brett Henderson,199.99,11.99,4.8(16 ratings)
Effective Preaching and Teaching,www.udemy.com/course/effective-preaching-and-teaching/,Dr. Michael Bogart,29.99,11.99,4.8(45 ratings)
Hermeneutics: Principles of Interpreting the Bible,www.udemy.com/course/hermeneutics-theology-interpreting-bible/,Dr. Stuart Pattico,19.99,11.99,4.7(65 ratings)
Foundations of Biblical Interpretation,www.udemy.com/course/foundations-of-biblical-interpretation/,Branson Parler,19.99,11.99,4.3(12 ratings)
Understanding Revelation,www.udemy.com/course/understanding-revelation/,Annalise van Rensburg,29.99,11.99,4.6(51 ratings)
UNDERSTANDING TIME,www.udemy.com/course/understanding-time/,Annalise van Rensburg,19.99,11.99,4.8(7 ratings)
Bible #1 - Enjoy Reading the Bible - Sentence Block Diagram,www.udemy.com/course/bible-1-enjoy-reading-the-bible-sentence-block-diagram/,Rosa Suen,94.99,11.99,4.5(46 ratings)
Whole Bible Survey: Part 1 (Old Testament),www.udemy.com/course/whole-bible-survey-part-1-old-testament/,Charles Vogan,29.99,11.99,4.4(40 ratings)
Bible Art Journaling,www.udemy.com/course/bible-art-journaling/,Christie Daugherty,24.99,19.99,4.6(12 ratings)
Learn the Bible...Right,www.udemy.com/course/learn-the-bible-right/,Chas Stevenson,19.99,11.99,4.9(47 ratings)
Read the Bible in Hebrew in 1 HOUR,www.udemy.com/course/read-the-bible-in-hebrew-in-less-than-1-hour/,Yoav Danenberg,0,54.99,4.8(17 ratings)
Seven Surprises of the Bible's Creation Story,www.udemy.com/course/seven-secrets-of-the-bibles-creation-story/,Dan Ehrenkrantz,19.99,11.99,4.6(16 ratings)
The Bible,www.udemy.com/course/thebible/,Scott Metz,19.99,11.99,4.7(17 ratings)
305  -  Scientific Accuracy of the Bible,www.udemy.com/course/the-scientific-accuracy-of-the-bible/,Kevin Conover,24.99,11.99,4.9(25 ratings)
303  -  Historical Accuracy of the Bible,www.udemy.com/course/the-historical-accuracy-of-the-bible/,Kevin Conover,24.99,11.99,4.2(11 ratings)
The Bible- An Introduction to the New Testament,www.udemy.com/course/ntintro/,Scott Metz,19.99,11.99,4.6(20 ratings)
"Knowing the Holy Spirit, His Power and His Anointing!",www.udemy.com/course/knowing-the-holy-spirit-and-his-power/,Dr. Stuart Pattico,19.99,11.99,4.8(6 ratings)
Whole Bible Survey: Part 2 (Old Testament cont),www.udemy.com/course/whole-bible-survey-part-2-old-testament-cont/,Charles Vogan,29.99,11.99,4.6(11 ratings)
Essential Oils of the Bible,www.udemy.com/course/essential-oils-of-the-bible/,Tracy Robinson,19.99,11.99,4.1(8 ratings)
Teach Children: Bible teaching course,www.udemy.com/course/the-first-step-to-teaching-the-bible-to-children/,Marion Jane Brand,44.99,11.99,4.8(4 ratings)
The Bible Made Easy,www.udemy.com/course/the-bible-made-easy/,Rev. Calvin Gibson,19.99,11.99,3.9(5 ratings)
Whole Bible Survey: Part 3 (New Testament),www.udemy.com/course/whole-bible-survey-part-3-new-testament/,Charles Vogan,29.99,11.99,4.4(10 ratings)
"Learning the Bible 101:  Benefits, Methods and Hindrances",www.udemy.com/course/learning-the-bible-101-benefits-methods-and-hindrances/,Demetra Muingbeh,19.99,11.99,4.9(4 ratings)
A biblical understanding of the laying on of hands,www.udemy.com/course/a-biblical-understanding-of-the-laying-on-of-hands/,Michael E.B. Maher,24.99,11.99,5.0(2 ratings)
Use Magic Tricks to Teach the Bible - Course #2,www.udemy.com/course/use-magic-tricks-to-teach-the-bible-course-2/,Brian Smith,19.99,11.99,0.0(0 ratings)
Divination in the Bible,www.udemy.com/course/divination-in-the-bible/,Micah Blake,49.99,11.99,4.5(5 ratings)
"Understanding Feasts, Festivals and Holy Days in the Bible",www.udemy.com/course/holydays/,Andy C Lewter,24.99,11.99,4.3(10 ratings)
309  -  Prophetic Accuracy of the Bible,www.udemy.com/course/309-prophetic-accuracy-of-the-bible/,Kevin Conover,24.99,11.99,4.5(3 ratings)
How to Read and Understand Your KJV Bible,www.udemy.com/course/how-to-read-and-understand-your-kjv-bible/,Frederick D. Sparkman,19.99,11.99,0.0(0 ratings)
Bible #2 - Galatians - Sentence Block Diagram Technique,www.udemy.com/course/bible-2-galatians-sentence-block-diagram-technique/,Rosa Suen,94.99,11.99,4.5(12 ratings)
The Truth Behind Slavery In The Bible,www.udemy.com/course/the-truth-behind-slavery-in-the-bible/,ALTTR INC.,19.99,11.99,4.6(34 ratings)
Study the Bible (3); Torah Purpose in the 'Beginning.',www.udemy.com/course/study-the-bible-3-torah-purpose-in-the-beginning/,Rabbi Chaim Goldberg,79.99,11.99,4.2(9 ratings)
Luke/Acts for Beginners,www.udemy.com/course/luke-acts/,Mike Mazzalongo,24.99,11.99,5.0(1 rating)
Galatians:  Paul's Strongest Words to a Perplexing Situation,www.udemy.com/course/galatians/,Melissa Brandes,24.99,11.99,4.8(27 ratings)
304  -  Bible Translation: Has It Been Changed?,www.udemy.com/course/304-bible-translation-has-it-been-changed/,Kevin Conover,24.99,11.99,4.9(8 ratings)
7 Rules of Bible Interpretation EVERY Christian Should Know,www.udemy.com/course/7-rules-of-bible-interpretation-every-christian-should-know/,Gustavo Karakey,0,19.99,3.6(60 ratings)
