Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
The Complete Investment Banking Course 2019,www.udemy.com/course/the-complete-investment-banking-course-2016/,365 Careers,194.99,11.99,"4.5(12,387 ratings)",Finance & Accounting,,Investment Banking
Investment Banking: The Complete Financial Ratio Analysis,www.udemy.com/course/the-complete-investment-banking-course/,Wealthy Education,199.99,11.99,4.5(195 ratings),Finance & Accounting,,Investment Banking
"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",www.udemy.com/course/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/,Chris Haroun,59.99,11.99,4.6(260 ratings),Finance & Accounting,,Investment Banking
The Ultimate Investment Banking Training Bundle 2019,www.udemy.com/course/the-ultimate-investment-banking-training-bundle-2019/,Institute of Investment Banking,199.99,11.99,3.2(149 ratings),Finance & Accounting,,Investment Banking
"Excel, PowerPoint & Presentations for Investment Bankers",www.udemy.com/course/excel-powerpoint-presentations-for-investment-bankers/,Ali Ilci,99.99,11.99,4.4(58 ratings),Finance & Accounting,,Investment Banking
Investment Banking - Demystifying Fed's Monetary Policy,www.udemy.com/course/demystifying-the-federal-reserve-banks-monetary-policy/,Mikesh Shah,19.99,11.99,4.5(10 ratings),Finance & Accounting,,Investment Banking
Advanced Accounting for Investment Banking,www.udemy.com/course/advanced-accounting-for-investment-banking/,Wall Street  Prep,0,49.99,4.6(127 ratings),Finance & Accounting,,Investment Banking
Investment Banking: Land Your Investment Banking Job in 2019,www.udemy.com/course/investment-banking/,Dennis Cornell,199.99,11.99,4.2(23 ratings),Finance & Accounting,,Investment Banking
Bank Reconciliation Statement  using Excel - Easy Guide,www.udemy.com/course/bank-reconciliation-statement/,Niran Marshall Perera,19.99,11.99,4.6(32 ratings),Finance & Accounting,,Investment Banking
"Investing In Stocks For Retail Investors, Fast Profit Method",www.udemy.com/course/investing-in-stocks-for-retail-investors-fast-profit-method/,Nrupen Masram,199.99,11.99,4.8(7 ratings),Finance & Accounting,,Investment Banking
Ultimate Investment Banking Course,www.udemy.com/course/ultimate-investment-banking-course/,VBA Finance,199.99,11.99,3.3(78 ratings),Finance & Accounting,,Investment Banking
CurrencyFair - Avoid Bank Charges when converting currencies,www.udemy.com/course/currencyfair-currency-exchange/,Andrew Williams,19.99,11.99,4.7(51 ratings),Finance & Accounting,,Investment Banking
Learn how to make investment | Investment Course Full Guide,www.udemy.com/course/learn-how-to-make-investment-investment-course-full-guide/,Neeraj Swami,19.99,11.99,0.0(0 ratings),Finance & Accounting,,Investment Banking
Investment Banking Interview Questions,www.udemy.com/course/investment-banking-interview-questions/,Learnersreference Portal,19.99,11.99,1.5(1 rating),Finance & Accounting,,Investment Banking
株式投資に向く性格に変えるための心理学を学ぶ,www.udemy.com/course/jun-sakai-trading-course2/,酒井 潤 （さかい じゅん）,19.99,11.99,4.3(124 ratings),Finance & Accounting,,Investment Banking
Aprende el negocio de inversión en Bolsa de Valores,www.udemy.com/course/aprende-el-negocio-de-inversion-en-bolsa-de-valores/,Carlos Ignacio Contreras Domínguez,199.99,11.99,4.4(37 ratings),Finance & Accounting,,Investment Banking
