Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Complete C# Unity Developer 2D: Learn to Code Making Games,www.udemy.com/course/unitycourse/,Ben Tristem,194.99,11.39,"4.7(66,952 ratings)",Development,,C#
Complete C# Unity Developer 3D: Learn to Code Making Games,www.udemy.com/course/unitycourse2/,Ben Tristem,194.99,11.39,"4.6(14,758 ratings)",Development,,C#
C# Basics for Beginners: Learn C# Fundamentals by Coding,www.udemy.com/course/csharp-tutorial-for-beginners/,Mosh Hamedani,179.99,13.19,"4.5(29,529 ratings)",Development,,C#
"C# Intermediate: Classes, Interfaces and OOP",www.udemy.com/course/csharp-intermediate-classes-interfaces-and-oop/,Mosh Hamedani,149.99,11.39,"4.5(15,792 ratings)",Development,,C#
RPG Core Combat Creator: Learn Intermediate Unity C# Coding,www.udemy.com/course/unityrpg/,Ben Tristem,194.99,11.39,"4.7(5,707 ratings)",Development,,C#
Complete C# Masterclass,www.udemy.com/course/complete-csharp-masterclass/,Denis Panjuta,199.99,11.39,"4.5(5,182 ratings)",Development,,C#
C# Advanced Topics: Prepare for Technical Interviews,www.udemy.com/course/csharp-advanced/,Mosh Hamedani,149.99,11.39,"4.5(10,518 ratings)",Development,,C#
Design Patterns in C# and .NET,www.udemy.com/course/design-patterns-csharp-dotnet/,Dmitri Nesteruk,99.99,11.39,"4.4(4,457 ratings)",Development,,C#
Xamarin Forms: Build Native Cross-platform Apps with C#,www.udemy.com/course/xamarin-forms-course/,Mosh Hamedani,189.99,11.39,"4.4(7,355 ratings)",Development,,C#
The Unity C# Survival Guide,www.udemy.com/course/the-unity-c-survival-guide/,Jonathan Weinberger,194.99,11.39,4.5(739 ratings),Development,,C#
The Complete C# and Object-Oriented Programming Course,www.udemy.com/course/the-complete-c-sharp-developer-course/,Ahmad Mohey,199.99,11.39,"4.3(1,174 ratings)",Development,,C#
C# Developers: Learn the Art of Writing Clean Code,www.udemy.com/course/clean-code/,Mosh Hamedani,99.99,11.39,"4.4(2,417 ratings)",Development,,C#
C# Developers: Double Your Coding Speed with Visual Studio ,www.udemy.com/course/visual-studio-tips-tricks/,Mosh Hamedani,69.99,11.39,"4.4(1,931 ratings)",Development,,C#
Learn Parallel Programming with C# and .NET,www.udemy.com/course/parallel-dotnet/,Dmitri Nesteruk,49.99,11.39,"4.4(1,258 ratings)",Development,,C#
Unity C# Scripting : Complete C# For Unity Game Development,www.udemy.com/course/unity-c-sharp-scripting/,Raja Biswas,199.99,11.39,4.6(603 ratings),Development,,C#
Programming in Microsoft C# - Exam 70-483,www.udemy.com/course/programming-in-microsoft-c-exam-70-483/,Infinite Skills,49.99,11.99,"4.3(2,072 ratings)",Development,,C#
"ASP NET Core 3 (ASP.NET 5),MVC,C#,Angular & EF Crash Course",www.udemy.com/course/aspnet-core-aspnet-5mvc-6cweb-api-ef-crash-course/,Devwebtuts 24/7,19.99,11.39,"3.7(1,755 ratings)",Development,,C#
Learn C# By Building Applications,www.udemy.com/course/learn-csharp-by-building-applications/,Avetis Ghukasyan,199.99,11.39,"4.6(1,725 ratings)",Development,,C#
The Complete C# Programming Course,www.udemy.com/course/the-complete-csharp-programming-course/,Codestars by Rob Percival,199.99,11.39,4.4(375 ratings),Development,,C#
How to Program Voxel Worlds Like Minecraft with C# in Unity,www.udemy.com/course/unityminecraft/,Penny de Byl,19.99,11.39,"4.6(1,011 ratings)",Development,,C#
Algorithms and Data Structures in C#: Complete Tutorial,www.udemy.com/course/algorithms-data-structures-csharp/,Engineer Spock,124.99,11.39,4.3(156 ratings),Development,,C#
Dependency Injection in C# and .NET with the Autofac Library,www.udemy.com/course/di-ioc-dotnet/,Dmitri Nesteruk,49.99,11.39,4.4(612 ratings),Development,,C#
How To Write Bulletproof Multi-Threaded C# Code,www.udemy.com/course/how-to-write-multi-threaded-csharp-code/,Mark Farragher,119.99,11.39,4.3(582 ratings),Development,,C#
TCP/IP Socket Programming in C# .Net For Coders & Students,www.udemy.com/course/tcpip-socket-programming-for-coders-using-csharp-net/,Naeem Akram,24.99,11.39,4.4(725 ratings),Development,,C#
C# Intermediate Programming : Applications Driven Approach,www.udemy.com/course/c-intermediate-programming-applications-driven-approach/,Charlie Chiarelli,49.99,11.39,4.6(426 ratings),Development,,C#
Learn C# for Beginners Crash Course,www.udemy.com/course/learn-csharp-for-beginners-crash-course/,Tim Buchalka,99.99,11.39,4.4(340 ratings),Development,,C#
C# Performance Tricks: How To Radically Speed Up Your Code.,www.udemy.com/course/csharp-performance-tricks-how-to-radically-optimize-your-code/,Mark Farragher,119.99,11.39,4.5(656 ratings),Development,,C#
