Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
The Complete Video Production Bootcamp,www.udemy.com/course/video-production-bootcamp/,Phil Ebiner,199.99,11.39,"4.5(4,568 ratings)",Photography,,Video Production
Complete Filmmaker Guide: Become an Incredible Video Creator,www.udemy.com/course/incrediblevideocreator/,Julian Melanson,199.99,14.99,"4.4(2,040 ratings)",Photography,,Video Production
Video Production Masterclass: Complete Video Camera Course,www.udemy.com/course/video-production-masterclass-complete-video-camera-course/,Chris Haroun,199.99,11.39,4.6(83 ratings),Photography,,Video Production
DSLR Video Production - Start Shooting Better Video Today,www.udemy.com/course/dslr-video-production-online-course-tutorial-training/,Phil Ebiner,199.99,11.99,"4.4(1,044 ratings)",Photography,,Video Production
The Complete Talking Head Video Production Masterclass,www.udemy.com/course/the-complete-talking-head-video-production-masterclass/,TJ Walker,199.99,11.39,4.9(105 ratings),Photography,,Video Production
Be A Video Production & Video Marketing Master! ,www.udemy.com/course/videoforbusiness/,Ryan Stone,199.99,11.99,4.2(388 ratings),Photography,,Video Production
Start Your Filmmaking Career: A Video Production Course,www.udemy.com/course/start-a-filmmaking-career/,Julian Melanson,199.99,11.39,4.3(251 ratings),Photography,,Video Production
How to Shoot n Edit Real Estate Videos,www.udemy.com/course/how-to-shoot-n-edit-real-estate-videos/,Dave Dwyer,0,79.99,4.6(78 ratings),Photography,,Video Production
The Beginner's Course in Film Making and Video Production,www.udemy.com/course/erickvonschulz/,Erick Von Schulz,199.99,14.39,3.4(141 ratings),Photography,,Video Production
"iPhone Filmmaking — Plan, Shoot & Edit  — Film a Documentary",www.udemy.com/course/smartphone-filmmaking-level-two-produce-a-tv-documentary/,Robb Montgomery,99.99,11.39,4.7(17 ratings),Photography,,Video Production
tiny little videos: Make Amazing Trailer Videos Today,www.udemy.com/course/tiny-little-videos-make-amazing-trailer-videos-today/,Paul Jenkins,194.99,11.39,4.2(77 ratings),Photography,,Video Production
Beginner: Improve Video Production & Video Creation In 1 Day,www.udemy.com/course/beginner-video-production-video-creation-for-youtube/,Alex Genadinik,39.99,11.39,4.6(20 ratings),Photography,,Video Production
