Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Google Analytics Certification: Become Certified & Earn More,www.udemy.com/course/google-analytics-certification/,Daragh Walsh,199.99,11.99,"4.5(7,854 ratings)",Marketing,,Google Analytics
Ultimate Google Analytics course + 50 practical examples,www.udemy.com/course/ultimate-google-analytics-course-50-practical-tips/,Pavel Brecik,199.99,11.39,4.5(829 ratings),Marketing,,Google Analytics
Google Analytics Training Course to Grow Your Business,www.udemy.com/course/google-analytics-insights/,Daragh Walsh,199.99,11.99,"4.3(3,648 ratings)",Marketing,,Google Analytics
Advanced Google Analytics course + 77 practical questions,www.udemy.com/course/advanced-google-analytics-course-77-practical-questions/,Pavel Brecik,199.99,11.99,4.6(108 ratings),Marketing,,Google Analytics
Google Analytics Mastery with Remarketing on Google Adwords,www.udemy.com/course/google-analytics-mastery-with-remarketing-on-google-adwords/,Heknath B Vicky,199.99,11.39,4.7(293 ratings),Marketing,,Google Analytics
Google Analytics for Beginners,www.udemy.com/course/google-analytics-for-beginners/,Corey Rabazinski,199.99,11.39,4.0(781 ratings),Marketing,,Google Analytics
Google Analytics for Shopify: A Complete Step-by-Step Guide,www.udemy.com/course/google-analytics-for-shopify-a-complete-step-by-step-guide/,Adam Reed,199.99,13.19,3.6(228 ratings),Marketing,,Google Analytics
"Google Analytics Masterclass,From Beginner To Expert in 2019",www.udemy.com/course/google-analytics-masterclassfrom-beginner-to-expert-in-2019/,Marketing Digital Expert,199.99,11.39,4.4(17 ratings),Marketing,,Google Analytics
Google Analytics Secrets for Ads (+11 Remarketing Tactics),www.udemy.com/course/google-analytics-secrets-for-advertisers/,Ed Leake,199.99,11.39,4.7(21 ratings),Marketing,,Google Analytics
Google Analytics Advanced Training - Master Google Analytics,www.udemy.com/course/advanced-google-analytics-training-course/,Anil Batra,199.99,11.39,4.2(29 ratings),Marketing,,Google Analytics
Google Analytics Mastery,www.udemy.com/course/learn-google-analytics/,Chris Boulas,49.99,11.39,4.1(252 ratings),Marketing,,Google Analytics
Google Analytics Mastery Bootcamp,www.udemy.com/course/google-analytics-mastery-b/,George Gill,199.99,50.00,4.5(52 ratings),Marketing,,Google Analytics
Google Analytics Certification Exam Training,www.udemy.com/course/google-analytics-certification-coursenvy/,COURSE ENVY,49.99,11.39,4.1(151 ratings),Marketing,,Google Analytics
Google Analytics - Practical and Actionable : Zero to Hero,www.udemy.com/course/practical-google-analytics/,Anil Batra,199.99,11.39,3.8(25 ratings),Marketing,,Google Analytics
Google Analytics Made Easy - 2019 Success Guide,www.udemy.com/course/google-analytics-course-success/,Simon Koss,199.99,11.39,4.5(97 ratings),Marketing,,Google Analytics
Google Analytics Certification - Learn in a Day,www.udemy.com/course/google-analytics-certification-gaiq-test-preparation-course/,Anil Batra,199.99,11.39,4.6(14 ratings),Marketing,,Google Analytics
Google Analytics Certification - GAIQ in 24 hours (English),www.udemy.com/course/google-analytics-certificate-gaiq-in-24-hours-english/,Valentin Espagné,114.99,11.99,4.1(16 ratings),Marketing,,Google Analytics
Google Analytics & Reports for Beginners - Zero to Hero,www.udemy.com/course/google-analytics-essential-training-course/,Anil Batra,199.99,11.99,4.2(36 ratings),Marketing,,Google Analytics
Google Analytics Set Up - Step by Step Guide to Audit it.,www.udemy.com/course/google-analytics-setup-implementation-audit/,Anil Batra,199.99,11.99,4.2(15 ratings),Marketing,,Google Analytics
Google Analytics: A Beginner's Guide,www.udemy.com/course/google-analytics-1/,Matt Bailey,29.99,11.99,4.1(228 ratings),Marketing,,Google Analytics
Google Analytics For Small Business,www.udemy.com/course/google-analytics-master-course/,Dennis Hennigan,19.99,11.99,4.3(66 ratings),Marketing,,Google Analytics
Google Analytics For Sales Hacking - Secrets Revealed,www.udemy.com/course/google-analytics-for-sales-hacking-secrets-revealed/,Kim Huynh,24.99,11.99,4.5(27 ratings),Marketing,,Google Analytics
Google Analytics for Beginners,www.udemy.com/course/google-analytics-to-do-list/,Grigor Yovov,194.99,11.99,3.9(75 ratings),Marketing,,Google Analytics
Learn Google Analytics-From a Beginner to becoming a Pro,www.udemy.com/course/learn-google-analytics-from-been-a-beginner-to-becoming-a-professional/,Pranav Parekh,99.99,11.99,4.3(32 ratings),Marketing,,Google Analytics
Setting Up Google Analytics the RIGHT Way for Beginners,www.udemy.com/course/setting-up-google-analytics-the-right-way-beginners/,Janet Driscoll Miller,29.99,11.99,4.6(28 ratings),Marketing,,Google Analytics
Profit from Web Analytics: From User Behaviour To Sales,www.udemy.com/course/profit-from-web-analytics/,Oxford Learning Lab,94.99,11.99,4.1(10 ratings),Marketing,,Google Analytics
