Course,URL,instructor,Price (full),Price (discount),Rank,Category 1,Category 2,Category 3
Microsoft Excel - Data Analysis with Excel Pivot Tables,www.udemy.com/course/data-analysis-with-excel-pivot-tables/,Maven Analytics,174.99,11.99,"4.6(11,805 ratings)",Office Productivity,,Pivot Tables
Microsoft Excel - Excel with Excel Pivot Tables Bootcamp!,www.udemy.com/course/excel-with-excel-pivot-tables/,MyExcelOnline John Michaloudis,199.99,11.99,"4.4(1,109 ratings)",Office Productivity,,Pivot Tables
Master Excel Pivot Tables - Excel 2016,www.udemy.com/course/master-excel-pivot-tables/,Tom Meservy,39.99,11.99,"4.6(1,518 ratings)",Office Productivity,,Pivot Tables
Excel Master Class - Pivot Tables and Pivot Charts,www.udemy.com/course/excel-master-class-pivot-tables-and-pivot-charts/,Ian Littlejohn,99.99,11.99,4.7(63 ratings),Office Productivity,,Pivot Tables
Excel Pivot Table Master Course,www.udemy.com/course/excel-pivot-table-master-course/,Matt Jackman,179.99,11.99,4.5(236 ratings),Office Productivity,,Pivot Tables
Excel Pivot Tables: The Power of Pivot Tables... Made Easy,www.udemy.com/course/pivottables/,IsáBel .,124.99,11.99,4.5(183 ratings),Office Productivity,,Pivot Tables
"Building dynamic interactive human resource dashboard, Excel",www.udemy.com/course/building-dynamic-interactive-human-resource-dashboards/,Gloria Tibakunirwa,19.99,11.99,4.2(44 ratings),Office Productivity,,Pivot Tables
Excel Deep Dive: Pivot Tables Workshop,www.udemy.com/course/excel-pivot-table/,Alex Mozes,94.99,11.99,4.5(925 ratings),Office Productivity,,Pivot Tables
Excel in Microsoft Excel 3: Pivot Tables Intro & Masterclass,www.udemy.com/course/master-pivot-tables-introduction-and-masterclass/,Phillip Burton,99.99,11.99,4.7(22 ratings),Office Productivity,,Pivot Tables
The Complete Excel Pivot Table Course,www.udemy.com/course/the-complete-excel-2013-pivot-table-course/,Alex Moore,19.99,11.99,4.9(74 ratings),Office Productivity,,Pivot Tables
Excel Pivot Tables for Management Consultants & Analysts,www.udemy.com/course/excel-pivot-tables-for-management-consultants-analysts/,Asen Gyczew,99.99,11.99,4.6(95 ratings),Office Productivity,,Pivot Tables
The Ultimate Microsoft Excel Pivot Table MasterClass,www.udemy.com/course/the-ultimate-microsoft-excel-pivot-table-masterclass/,The Excel Gurus,99.99,11.99,4.4(8 ratings),Office Productivity,,Pivot Tables
Excel 2016 Pivot Tables Deep Dive,www.udemy.com/course/practical-excel-2016-pivot-tables-and-pivot-charts/,Optima Train,29.99,11.99,4.3(139 ratings),Office Productivity,,Pivot Tables
Microsoft Excel Pivot Tables - In-Depth Excel Training,www.udemy.com/course/microsoft-excel-pivot-tables-in-depth/,Infinite Skills,49.99,11.99,4.4(66 ratings),Office Productivity,,Pivot Tables
Excel Pivot Tables with Excel 2016: From Basic to PowerPivot,www.udemy.com/course/excel-pivot-tables-with-excel-2016/,Kawser Ahmed,94.99,11.99,4.6(22 ratings),Office Productivity,,Pivot Tables
Excel 2016 for Mac 3: Pivot Tables Intro & Masterclass,www.udemy.com/course/excel-2016-for-mac-3-pivot-tables-intro-masterclass/,Phillip Burton,99.99,11.99,4.6(31 ratings),Office Productivity,,Pivot Tables
Microsoft Excel - Pivot Tables,www.udemy.com/course/microsoft-excel-pivot-tables/,eLearnExcel,19.99,11.39,4.2(28 ratings),Office Productivity,,Pivot Tables
Excel Pivot Tables: Master Data Analysis and Dashboards,www.udemy.com/course/excel-pivot-tables-and-data-analysis/,Georg Lasar,179.99,11.39,4.9(6 ratings),Office Productivity,,Pivot Tables
Excel Pivot Tables Data Analysis Master Class,www.udemy.com/course/easy-excel-pivot-tables-data-analysis-with-igor/,Igor Ovchinnikov,84.99,11.39,4.3(78 ratings),Office Productivity,,Pivot Tables
Excel: Application of Pivot Table  in AML/CFT Investigations,www.udemy.com/course/excel-application-of-pivot-table-in-amlcft-investigations/,Nasiru Musa,24.99,11.39,3.8(337 ratings),Office Productivity,,Pivot Tables
Practical Excel 2013 Pivot Tables and Pivot Charts ,www.udemy.com/course/practical-excel-2013-pivot-tables-and-pivot-charts/,Optima Train,29.99,11.39,4.4(49 ratings),Office Productivity,,Pivot Tables
Excel Pivot Tables - the Second Honeymoon,www.udemy.com/course/excel-pivot-tables-second-honeymoon/,Dr. Nitin Paranjape,0,49.99,5.0(28 ratings),Office Productivity,,Pivot Tables
Microsoft Excel - All About Pivot Tables,www.udemy.com/course/all-about-pivot-tables/,Prashant Lele,34.99,11.39,4.3(42 ratings),Office Productivity,,Pivot Tables
